GROUP_ID,PERSON_ID
DOC_ACC_ENG_SUP,100085
ARG_QA_ADMIN,103491
DOC_ACC_SHOP_LEAD,100025
DOC_ACC_MTRL_MNG,120048
DOC_ACC_SHOP_LEAD,103709
ARG_FLX_DEM,100369
DOC_ACC_SHOP_LEAD,103708
DOC_ACC_INSP,100227
DOC_ACC_ENG,103716
DOC_ACC_EXT,102322
DOC_ACC_FINANCE,TAXAUDITUSER
DOC_ACC_SHOP_LEAD,103717
DOC_ACC_DELIVERY,100083
DOC_ACC_SHOP_LEAD,103743
DOC_ACC_SHOP_LEAD,102342
DOC_ACC_FINANCE,100033
DOC_ACC_FINANCE,100145
DOC_ACC_FINANCE,100253
DOC_ACC_SHOP_LEAD,130029
DOC_ACC_SHOP_LEAD,110502
DOC_ACC_SHOP_LEAD,130018
DOC_ACC_ENG,103401
DOC_ACC_SHOP_LEAD,110508
TS_MFG_TECHS,100911
TS_MFG_TECHS,103204
TS_MFG_TECHS,103034
DOC_ACC_ITAR,102429
DOC_ACC_SHOP_LEAD,110517
ARG_MRKT_SALES,100059
DOC_ACC_SHOP_LEAD,103412
DOC_ACC_SHOP_LEAD,110533
DOC_ACC_SHOP_LEAD,110540
DOC_ACC_SHOP_LEAD,103426
DOC_ACC_SHOP_LEAD,103467
DOC_ACC_SHOP_LEAD,103465
DOC_ACC_SHOP_LEAD,110578
DOC_ACC_SHOP_LEAD,110580
DOC_ACC_SHOP_LEAD,103481
DOC_ACC_SHOP_LEAD,103483
DOC_ACC_SHOP_LEAD,103480
DOC_ACC_SHOP_LEAD,103471
DOC_ACC_SHOP_LEAD,110585
DOC_ACC_SHOP_LEAD,110588
DOC_ACC_SHOP_LEAD,110592
DOC_ACC_SHOP_LEAD,103500
DOC_ACC_SHOP_LEAD,130041
DOC_ACC_CONT_MGT,100574
DOC_ACC_MTRL_MNG,110607
DOC_ACC_ITAR,103538
DOC_ACC_ITAR,103572
DOC_ACC_ENG,120118
DOC_ACC_SHOP_LEAD,103585
DOC_ACC_QA_ENG,103611
DOC_ACC_ITAR,103633
DOC_ACC_SHOP_LEAD,103071
DOC_ACC_MINCO_SA,120104
DOC_ACC_SHOP_LEAD,103675
DOC_ACC_SHOP_LEAD,103687
DOC_ACC_ITAR,103650
DOC_ACC_SHOP_LEAD,103698
DOC_ACC_SHOP_LEAD,103696
ARG_TRADE_COMPLIANCE,120096
DOC_ACC_SHOP_LEAD,103294
DOC_ACC_ENG,100304
DOC_ACC_ENG,103375
DOC_ACC_PLN,100282
DOC_ACC_SHOP_LEAD,103716
DOC_ACC_SHOP_LEAD,100013
DOC_ACC_ITAR,103165
DOC_ACC_SHOP_LEAD,103034
DOC_ACC_SHOP_LEAD,103416
DOC_ACC_SALES,103409
DOC_ACC_QA_ENG,100740
DOC_ACC_ENG,103242
DOC_ACC_ITAR,103242
DOC_ACC_SHOP_LEAD,120111
DOC_ACC_SHOP_LEAD,103449
DOC_ACC_SHOP_LEAD,103450
DOC_ACC_FINANCE,102228
DOC_ACC_SHOP_LEAD,103493
DOC_ACC_SHOP_LEAD,110583
DOC_ACC_SHOP_LEAD,130034
DOC_ACC_SHOP_LEAD,130047
DOC_ACC_SHOP_LEAD,110600
DOC_ACC_SHOP_LEAD,110634
DOC_ACC_ITAR,103603
ARG_PURCHASE,103078
ARG_PURCHASE,100527
ARG_PURCHASE,103040
DOC_ACC_SHOP_LEAD,103636
DOC_ACC_SHOP_LEAD,103634
DOC_ACC_QA_ENG,103631
DOC_ACC_ENG,103633
DOC_ACC_SHOP_LEAD,103639
DOC_ACC_ITAR,103726
DOC_ACC_ENG,105004
DOC_ACC_SHOP_LEAD,103712
DOC_ACC_SHOP_LEAD,103684
DOC_ACC_SHOP_LEAD,103625
DOC_ACC_ENG,103752
DOC_ACC_SHOP_LEAD,103750
ARG_FRANCE_ENG,105006
ARG_PLAN_HTR,103593
DOC_ACC_PLN,100942
DOC_ACC_SHOP_LEAD,103818
ARG_HEMI_TS,103538
DOC_ACC_SHOP_LEAD,103830
DOC_ACC_SHOP_LEAD,103829
ARG_HTR2_ENG_COORD,103368
DOC_ACC_SHOP_LEAD,103844
DOC_ACC_SHOP_LEAD,103846
DOC_ACC_SHOP_LEAD,103853
DOC_ACC_SHOP_LEAD,103855
DOC_ACC_SHOP_LEAD,103851
DOC_ACC_SHOP_LEAD,103866
DOC_ACC_SHOP_LEAD,103869
DOC_ACC_SHOP_LEAD,103873
DOC_ACC_SHOP_LEAD,103874
DOC_ACC_SHOP_LEAD,103877
DOC_ACC_MTRL_MNG,105007
DOC_ACC_SHOP_LEAD,103875
DOC_ACC_SHOP_LEAD,103882
HEMI_TECHS,100432
ARG_FAI,103491
DOC_ACC_MNGR,103889
DOC_ACC_SALES,103886
DOC_ACC_ITAR,103456
DOC_ACC_SALES,1020
ARG_MCC,100745
DOC_ACC_MTRL_MNG,103207
LIBRARIAN,100259
DOC_ACC_ITAR,103113
DOC_ACC_SHOP_LEAD,110492
DOC_ACC_SALES,103394
DOC_ACC_SHOP_LEAD,103391
DOC_ACC_ITAR,103107
ARG_SNSR_COREPRODUCT,103232
DOC_ACC_SHOP_LEAD,110537
DOC_ACC_SHOP_LEAD,103815
DOC_ACC_SHOP_LEAD,110557
DOC_ACC_ITAR,103229
DOC_ACC_ITAR,103120
DOC_ACC_SHOP_LEAD,110596
DOC_ACC_SHOP_LEAD,110597
DOC_ACC_ENG,103508
DOC_ACC_ENG,103504
DOC_ACC_ENG,103509
DOC_ACC_SHOP_LEAD,103530
DOC_ACC_SHOP_LEAD,103531
DOC_ACC_SHOP_LEAD,103548
DOC_ACC_SHOP_LEAD,103552
DOC_ACC_SHOP_LEAD,103554
DOC_ACC_SHOP_LEAD,103557
DOC_ACC_INSP,100842
DOC_ACC_SHOP_LEAD,103664
DOC_ACC_ITAR,100011
DOC_ACC_IT,103584
DOC_ACC_SHOP_LEAD,103757
DOC_ACC_ENG,103754
DOC_ACC_ENG,103751
ARG_INV_HTR,103519
DOC_ACC_SHOP_LEAD,103817
DOC_ACC_ITAR,103755
ARG_FLX_DEM,103753
DOC_ACC_ITAR,103753
DOC_ACC_ITAR,103751
DOC_ACC_QA_ENG,103749
DOC_ACC_SHOP_LEAD,103857
ARG_FAI,100934
DOC_ACC_QA_ENG,103184
DOC_ACC_ENG,103706
TS_MFG_TECHS,103428
TS_MFG_TECHS,103242
FLEX-PROD-TECH,103419
HEMI_TECHS,103419
DOC_ACC_HR,103938
DOC_ACC_PLT_SVC,103943
DOC_ACC_ITAR,103335
HEMI_TECHS,103071
DOC_ACC_SHOP_LEAD,103959
DOC_ACC_ITAR,103956
DOC_ACC_SHOP_LEAD,103974
DOC_ACC_ITAR,100604
DOC_ACC_SHOP_LEAD,103976
DOC_ACC_ITAR,103977
DOC_ACC_ITAR,103631
DOC_ACC_ENG,103551
DOC_ACC_SHOP_FLR_SUP,103113
ARG_PLAN_HTR,100100
DOC_ACC_ITAR,103194
HEMI_TECHS,103114
DOC_ACC_ITAR,100933
FLEX_SHOPFLOOR_SUPS,103334
FLEX_SHOPFLOOR_SUPS,103344
ARG_FRANCE_ENG,120100
DOC_ACC_SHOP_LEAD,110500
ARG_FLX_DFT,103189
DOC_ACC_SHOP_LEAD,110507
DOC_ACC_SHOP_LEAD,103659
DOC_ACC_SHOP_LEAD,110541
ARG_ECO_TSCS_HEMI,100043
DOC_ACC_SHOP_LEAD,110547
DOC_ACC_SHOP_LEAD,110571
FLEX-PROD-TECH,103455
DOC_ACC_SHOP_LEAD,110635
DOC_ACC_SHOP_LEAD,103598
DOC_ACC_SHOP_LEAD,103600
DOC_ACC_SHOP_LEAD,103613
DOC_ACC_SHOP_LEAD,103617
DOC_ACC_SHOP_LEAD,103614
DOC_ACC_ITAR,103609
DOC_ACC_ITAR,103594
DOC_ACC_ITAR,103621
DOC_ACC_MTRL_MNG,103674
ARG_FINANCE_AR,100145
DOC_ACC_SHOP_LEAD,103703
DOC_ACC_SHOP_LEAD,103707
DOC_ACC_SHOP_LEAD,105004
ARG_HEMI_TS,100259
ARG_HEMI_TS,100246
ARG_HEMI_TSCS,103710
ARG_HEMI_TSCS,103232
ARG_HEMI_TSCS,100690
ARG_HEMI_FLEX,100468
ARG_HEMI_FLEX,103427
ARG_ECO_TSCS_HEMI,100304
ARG_ECO_TSCS_HEMI,100573
ARG_ECO_TSCS_HEMI,100634
ARG_ECO_TSCS_HEMI,103232
ARG_ECO_TSCS_HEMI,103386
ARG_ECO_TSCS_HEMI,103510
DOC_ACC_SHOP_LEAD,104002
ARG_HEMI_OPS_TS,103377
FS-HEMI-MFG-TECH,103551
DOC_ACC_ENG,103177
DOC_ACC_ENV_CERT,103177
HEMI_TECHS,100462
FS-HEMI-TECH-GA,103463
DOC_ACC_SHOP_LEAD,104027
DOC_ACC_SHOP_LEAD,104028
DOC_ACC_SHOP_LEAD,104030
ARG_SQE,103229
DOC_ACC_SHOP_LEAD,104037
DOC_ACC_SHOP_LEAD,104040
DOC_ACC_SHOP_LEAD,103624
DOC_ACC_ITAR,103952
HEMI_TECHS,103952
DOC_ACC_ENV_CERT,103551
DOC_ACC_ITAR,100754
DOC_ACC_ENG,103309
ARG_TSCS_ECO_MTL,100307
DOC_ACC_IT,102429
DOC_ACC_SHOP_FLR_SUP,103377
DOC_ACC_CLAUSE,100177
DOC_ACC_PLT_SVC,103307
DOC_ACC_PLT_SVC,103297
DOC_ACC_ITAR,103296
DOC_ACC_ENG_SUP,100836
DOC_ACC_SHOP_LEAD,103654
DOC_ACC_SHOP_LEAD,103793
DOC_ACC_QA_ENG,100387
DOC_ACC_SHOP_LEAD,103801
DOC_ACC_SALES,110039
DOC_ACC_MARKETING,100866
ARG_FINANCE_AR,100243
DOC_ACC_QA_ENG,100210
DOC_ACC_MTRL_MNG,100256
DOC_ACC_MTRL_MNG,100308
DOC_ACC_SHOP_FLR_SUP,103838
ARG_FLX_DEM,100104
ARG_FINANCE_AR,103847
DOC_ACC_MTRL_MNG,100772
DOC_ACC_ITAR,103001
DOC_ACC_ENG,120048
DOC_ACC_ITAR,103944
DOC_ACC_R&D,100136
DOC_ACC_ITAR,103011
DOC_ACC_R&D,100339
DOC_ACC_ITAR,103593
DOC_ACC_ITAR,103022
DOC_ACC_R&D,100746
DOC_ACC_SHOP_LEAD,103903
DOC_ACC_SHOP_LEAD,103908
DOC_ACC_ENG,103905
DOC_ACC_ITAR,103072
DOC_ACC_SALES,100172
DOC_ACC_SALES,100181
ARG_TRADE_COMPLIANCE,100059
DOC_ACC_SHOP_LEAD,103208
ARG_PLAN_FLX,100754
DOC_ACC_PLN,100754
DOC_ACC_SALES,103956
DOC_ACC_SHOP_LEAD,100001
DOC_ACC_MTRL_MNG,102702
DOC_ACC_SALES,100510
DOC_ACC_SHOP_LEAD,100889
FLX_PROTO_TECH,100868
DOC_ACC_SALES,100606
DOC_ACC_SALES,100169
DOC_ACC_SALES,100857
ARG_SNSR_NEWPRODUCT,100634
FLEX_SHOPFLOOR_SUPS,100934
ARG_SNSR_COREPRODUCT,100309
ARG_SNSR_COREPRODUCT,100639
DOC_ACC_ENG_SUP,102676
ARG_SNSR_COREPRODUCT,100624
ARG_SNSR_COREPRODUCT,100690
DOC_ACC_SHOP_LEAD,103915
DOC_ACC_SHOP_LEAD,WC2210
FLEX_DESIGN,100434
DOC_ACC_SALES,5822
DOC_ACC_SHOP_LEAD,WC2200
DOC_ACC_SHOP_LEAD,WC2195
DOC_ACC_SHOP_LEAD,100133
DOC_ACC_SHOP_LEAD,100373
DOC_ACC_SALES,103058
FLEX-PROD-TECH,100086
DOC_ACC_SHOP_LEAD,WC2190
DOC_ACC_SHOP_LEAD,WC2180
DOC_ACC_SHOP_FLR_SUP,100387
ARG_ENG_SPACE,103104
DOC_ACC_SHOP_LEAD,WC2155
DOC_ACC_SHOP_LEAD,WC2145
ARG_RCVG_INSP,100842
DOC_ACC_ITAR,100059
TRAIN_MANUF_FLEX,100853
ARG_ENG_SPACE,103142
TRAIN_MANUF_SEN/INS,100413
DOC_ACC_SHOP_LEAD,WC2110
ARG_ENG_SPACE,103632
TRAIN_DESIGN_ENG,100824
TRAIN_MATERIALS,100533
TRAIN_MATERIALS,100294
TRAIN_MATERIALS,100256
TRAIN_MATERIALS,100251
DOC_ACC_SHOP_LEAD,WC5110
DOC_ACC_SHOP_LEAD,104007
TRAIN_R&D,100746
DOC_ACC_SHOP_LEAD,WC3540
DOC_ACC_ITAR,100494
DOC_ACC_ITAR,103078
DOC_ACC_SHOP_LEAD,WC3370
DOC_ACC_ITAR,110111
DOC_ACC_SHOP_LEAD,WC3330
DOC_ACC_SHOP_LEAD,WC3300
DOC_ACC_SHOP_LEAD,WC3190
DOC_ACC_SHOP_LEAD,WC3160
DOC_ACC_SHOP_LEAD,WC3120
DOC_ACC_SHOP_LEAD,WC4300
ARG_HTR_PROD_SUP,103368
DOC_ACC_ENG,102648
DOC_ACC_DELIVERY,100061
DOC_ACC_SALES,102137
DOC_ACC_SHOP_LEAD,103368
ARG_PLAN_HTR,100251
DOC_ACC_ENG_SUP,100086
DOC_ACC_SHOP_LEAD,104010
DOC_ACC_SHOP_LEAD,104011
ARG_FLX_DFT,100468
ARG_FLX_DFT,100595
DOC_ACC_SHOP_LEAD,100740
DOC_ACC_SHOP_FLR_SUP,103463
DOC_ACC_SHOP_LEAD,WC4240
DOC_ACC_ENG_SUP,100551
DOC_ACC_SHOP_LEAD,WC1730
DOC_ACC_ENG,102647
DOC_ACC_SALES,1004
TRAIN_MANUF_ENG,100066
ARG_HTR_SR_QUOTE,100259
ARG_PLAN_TSCS,100357
ARG_PLAN_TSCS,100413
DOC_ACC_ENG,120063
DOC_ACC_SHOP_FLR_SUP,100604
DOC_ACC_MTRL_MNG,100214
DOC_ACC_SHOP_LEAD,103114
DOC_ACC_ENG,100529
ARG_QA_FLEX,103408
DOC_ACC_ITAR,100161
DOC_ACC_ITAR,100203
DOC_ACC_ITAR,100210
DOC_ACC_ITAR,100220
DOC_ACC_ITAR,100283
DOC_ACC_ITAR,100343
DOC_ACC_SHOP_LEAD,103143
DOC_ACC_ITAR,100434
DOC_ACC_ITAR,100459
DOC_ACC_ITAR,100486
DOC_ACC_ITAR,100543
DOC_ACC_ITAR,100566
DOC_ACC_ITAR,100597
DOC_ACC_ITAR,100624
DOC_ACC_ITAR,100657
DOC_ACC_ITAR,100686
DOC_ACC_ITAR,100745
DOC_ACC_ITAR,100825
DOC_ACC_ITAR,102057
DOC_ACC_IT,103398
DOC_ACC_ITAR,103118
DOC_ACC_ENG,102690
DOC_ACC_ITAR,100583
DOC_ACC_SHOP_LEAD,110510
DOC_ACC_ENG,120068
DOC_ACC_ITAR,103135
DOC_ACC_SHOP_LEAD,110568
DOC_ACC_SHOP_LEAD,110569
DOC_ACC_SALES,100698
DOC_ACC_DELIVERY,103405
DOC_ACC_ENG,103408
DOC_ACC_QA_ENG,103408
DOC_ACC_FINANCE,120108
ARG_FRANCE,102261
DOC_ACC_ENG,103273
FLEX PRODUCT DESIGN,103415
DOC_ACC_ENG,103415
DOC_ACC_ITAR,100584
ARG_PLAN_FLX,100580
DOC_ACC_SHOP_LEAD,110549
DOC_ACC_SALES,103188
DOC_ACC_SHOP_LEAD,103485
DOC_ACC_ENG,103232
DOC_ACC_SHOP_LEAD,120112
DOC_ACC_ITAR,103063
DOC_ACC_SHOP_LEAD,103236
DOC_ACC_ENG_SUP,103168
DOC_ACC_ITAR,103149
DOC_ACC_ENG,120088
DOC_ACC_ITAR,120068
DOC_ACC_ITAR,103117
DOC_ACC_ITAR,100639
DOC_ACC_ITAR,100807
DOC_ACC_ITAR,100846
DOC_ACC_ITAR,100909
DOC_ACC_ITAR,102676
DOC_ACC_ITAR,103008
DOC_ACC_ITAR,103024
DOC_ACC_QA_ENG,103456
DOC_ACC_SHOP_LEAD,103079
DOC_ACC_PLN,100580
ARG_SNSR_COREPRODUCT,100304
DOC_ACC_SHOP_LEAD,103502
DOC_ACC_PLT_SVC,103193
DOC_ACC_ITAR,100776
DOC_ACC_SHOP_LEAD,103168
FLEX_PLANNER,100580
DOC_ACC_MTRL_MNG,110300
DOC_ACC_SHOP_LEAD,103411
DOC_ACC_ITAR,100808
DOC_ACC_SALES,103150
DOC_ACC_SHOP_LEAD,103156
DOC_ACC_SHOP_LEAD,WC3450
DOC_ACC_ITAR,103509
DOC_ACC_SHOP_FLR_SUP,103140
DOC_ACC_ITAR,103156
DOC_ACC_ITAR,103239
ARG_LOGISTICS,100654
ARG_LOGISTICS,100294
DOC_ACC_ITAR,100256
DOC_ACC_SHOP_LEAD,110606
DOC_ACC_HR,103520
DOC_ACC_ENG,103204
DOC_ACC_ENG,100162
DOC_ACC_SHOP_LEAD,103243
DOC_ACC_SALES,120095
ARG_TRADE_COMPLIANCE,103517
DOC_ACC_SHOP_LEAD,103030
DOC_ACC_ITAR,102146
DOC_ACC_SHOP_LEAD,103528
DOC_ACC_SHOP_LEAD,103525
DOC_ACC_SHOP_LEAD,110620
DOC_ACC_QA_ENG,100214
DOC_ACC_SHOP_LEAD,103582
DOC_ACC_SHOP_LEAD,103576
DOC_ACC_MTRL_MNG,103028
DOC_ACC_SHOP_LEAD,103591
DOC_ACC_MTRL_MNG,103593
DOC_ACC_ENG,100911
DOC_ACC_SHOP_LEAD,103589
ARG_TSR_SA,103558
DOC_ACC_SHOP_LEAD,103601
DOC_ACC_SHOP_LEAD,103608
DOC_ACC_SHOP_LEAD,103335
DOC_ACC_SHOP_LEAD,103626
DOC_ACC_SHOP_LEAD,103628
DOC_ACC_SHOP_LEAD,103666
DOC_ACC_ENG,106001
DOC_ACC_SHOP_LEAD,103678
DOC_ACC_SHOP_LEAD,100355
DOC_ACC_ENG,103655
DOC_ACC_INSP,103501
TRAIN_QA,103655
ARG_FRANCE_ENG,120097
DOC_ACC_CONT_MGT,100177
DOC_ACC_ITAR,103027
ARG_TSCS_ECO_MTL,100413
DOC_ACC_PLT_SVC,103332
DOC_ACC_MTRL_MNG,103353
ARG_RCVG_INSP,100740
DOC_ACC_MNGR,103367
DOC_ACC_SALES,120106
DOC_ACC_SHOP_LEAD,103106
ARG_FRANCE_ENG,120104
ARG_ECO_SA,120104
DOC_ACC_EXT,120104
DOC_ACC_EXT,1005
DOC_ACC_ACCTS_PAY,103384
DOC_ACC_ENG,103386
DOC_ACC_SHOP_FLR_SUP,103346
DOC_ACC_SHOP_LEAD,104061
DOC_ACC_QA_ENG,104059
DOC_ACC_QA_ENG,104058
DOC_ACC_QA_ENG,104057
DOC_ACC_ENG,104051
DOC_ACC_SALES,103962
DOC_ACC_ENG,104066
DOC_ACC_ITAR,104066
DOC_ACC_MARKETING,104066
DOC_ACC_MNGR,104066
ARG_HEMI_FLEX,103753
LASER_TECHS,103428
LASER_TECHS,100519
LASER_TECHS,100162
LASER_TECHS,100911
LASER_TECHS,103120
LASER_TECHS,103242
LASER_TECHS,102519
LASER_TECHS,110285
LASER_TECHS,100086
LASER_TECHS,103424
LASER_TECHS,100551
DOC_ACC_ENG,104126
ARG_ECO_TSCS_HEMI,104126
ARG_SNSR_NEWPRODUCT,104126
DOC_ACC_ITAR,104126
DOC_ACC_ENG,103979
DOC_ACC_ENG_SUP,103979
DOC_ACC_ITAR,103979
DOC_ACC_PLN,100205
PUR_CLAUSE,100527
CON_CLAUSE,100177
TRADE_CLAUSE,103517
DOC_ACC_CLAUSE,103517
DOC_ACC_IT,103337
DOC_ACC_SHOP_LEAD,110595
DOC_ACC_ITAR,100690
DOC_ACC_FINANCE,103380
DOC_ACC_SHOP_LEAD,103396
DOC_ACC_SALES,103296
DOC_ACC_ITAR,103401
DOC_ACC_SHOP_LEAD,130015
DOC_ACC_SHOP_LEAD,103410
DOC_ACC_SHOP_LEAD,110525
FLEX_PLANNER,100205
DOC_ACC_MINCO_SA,120058
DOC_ACC_ENG_SUP,100435
DOC_ACC_SHOP_LEAD,110559
DOC_ACC_SHOP_LEAD,100678
ARG_LOGISTICS,110618
DOC_ACC_ENG,105000
DOC_ACC_ENG,103521
DOC_ACC_SHOP_LEAD,100086
DOC_ACC_ENG,1021
DOC_ACC_SHOP_LEAD,103577
DOC_ACC_ENG,103268
DOC_ACC_HR,103652
DOC_ACC_ENG,106000
DOC_ACC_ENG_SUP,103684
DOC_ACC_ITAR,103676
DOC_ACC_SHOP_LEAD,100839
DOC_ACC_SHOP_LEAD,103721
DOC_ACC_SHOP_LEAD,103724
DOC_ACC_HR,103729
DOC_ACC_SHOP_LEAD,103787
DOC_ACC_SHOP_LEAD,103812
DOC_ACC_SHOP_LEAD,103842
DOC_ACC_SHOP_LEAD,103848
ARG_FAI,103631
ARG_FAI,103609
DOC_ACC_ENG_SUP,130044
FLEX-PROD-TECH,103551
DOC_ACC_SHOP_LEAD,103936
FLEX PRODUCT DESIGN,103427
DOC_ACC_ENG,103404
DOC_ACC_PLT_SVC,103413
DOC_ACC_SALES,120109
DOC_ACC_SHOP_LEAD,110538
DOC_ACC_SHOP_LEAD,100440
DOC_ACC_SHOP_LEAD,110546
DOC_ACC_SHOP_LEAD,110556
DOC_ACC_ITAR,103489
DOC_ACC_ENG,103507
DOC_ACC_SHOP_LEAD,110602
DOC_ACC_ENG_SUP,102000
DOC_ACC_SHOP_LEAD,103537
DOC_ACC_SHOP_LEAD,120116
DOC_ACC_SHOP_LEAD,103448
DOC_ACC_ITAR,100214
DOC_ACC_SHOP_LEAD,110622
DOC_ACC_SHOP_LEAD,110627
DOC_ACC_SHOP_LEAD,110629
DOC_ACC_SHOP_LEAD,110631
DOC_ACC_SHOP_LEAD,103640
DOC_ACC_SHOP_LEAD,103641
DOC_ACC_ITAR,103759
DOC_ACC_SHOP_LEAD,104014
DOC_ACC_PLN,120100
ARG_FINANCE_COST,110403
DOC_ACC_ACCTS_PAY,120059
DOC_ACC_FINANCE,DIDIERCAUSSANEL1
DOC_ACC_SHOP_LEAD,103995
DOC_ACC_ITAR,103357
DOC_ACC_SHOP_LEAD,103990
DOC_ACC_MTRL_MNG,100765
DOC_ACC_SHOP_LEAD,130033
DOC_ACC_ITAR,103395
DOC_ACC_SHOP_LEAD,103453
DOC_ACC_SHOP_LEAD,103406
ARG_PSE_ISE,120110
DOC_ACC_PLN,103439
DOC_ACC_SHOP_LEAD,103440
DOC_ACC_SHOP_LEAD,103454
DOC_ACC_SHOP_LEAD,103491
DOC_ACC_ENG_SUP,103427
DOC_ACC_SHOP_LEAD,103543
DOC_ACC_SHOP_LEAD,103546
DOC_ACC_SHOP_LEAD,103540
DOC_ACC_SHOP_LEAD,103574
DOC_ACC_SHOP_LEAD,103569
DOC_ACC_SHOP_LEAD,103620
DOC_ACC_SHOP_LEAD,103623
DOC_ACC_ENG,100595
DOC_ACC_ITAR,103684
DOC_ACC_SHOP_LEAD,103695
DOC_ACC_SHOP_LEAD,103714
DOC_ACC_ENG,103748
ARG_SNSR_COREPRODUCT,103510
DOC_ACC_SHOP_LEAD,103802
DOC_ACC_SHOP_LEAD,103806
DOC_ACC_SHOP_LEAD,103834
HEMI_TECHS,100868
HEMI_TECHS,100551
HEMI_TECHS,100086
DOC_ACC_SHOP_LEAD,103997
HEMI_TECHS,110285
HEMI_TECHS,100808
DOC_ACC_ITAR,103930
HEMI_TECHS,110101
HEMI_TECHS,100025
HEMI_TECHS,100011
HEMI_TECHS,103034
HEMI_TECHS,100519
DOC_ACC_ENG,104053
DOC_ACC_ENG,104052
DOC_ACC_ENG,104050
DOC_ACC_ENG,104060
DOC_ACC_ENG,104056
DOC_ACC_ENG,104055
DOC_ACC_ENG,104054
DOC_ACC_QA_ADMIN,100179
ARG_SNSR_COREPRODUCT,103752
DOC_ACC_ITAR,103923
DOC_ACC_ITAR,104048
DOC_ACC_ITAR,104055
DOC_ACC_SALES,104071
ARG_PURCHASE,104067
ARG_RMA_MTL,104067
DOC_ACC_ENV_CERT,104067
DOC_ACC_ITAR,104067
DOC_ACC_MTRL_MNG,104067
DOC_ACC_SALES,105010
DOC_ACC_ITAR,104051
DOC_ACC_ITAR,104058
DOC_ACC_ITAR,104057
DOC_ACC_ITAR,104059
DOC_ACC_ENG,103463
DOC_ACC_ENG_SUP,103463
DOC_ACC_ENV_CERT,103463
DOC_ACC_ITAR,103463
FLEX-PROD-TECH,103463
FS-HEMI-MFG-TECH,103463
FS-HEMI-TECH-LAM,103463
HEMI_TECHS,103463
DOC_ACC_ENG,103020
DOC_ACC_SHOP_LEAD,103091
ARG_PLAN_FLX,100100
FLEX_PLANNER,100100
LIBRARIAN,130034
DOC_ACC_SHOP_LEAD,103433
FS-HEMI-TECH-DRILL,103433
DOC_ACC_INSP,104112
DOC_ACC_ITAR,104112
DOC_ACC_SHOP_FLR_SUP,104112
DOC_ACC_SHOP_LEAD,104112
ARG_SNSR_NEWPRODUCT,103386
ARG_SNSR_NEWPRODUCT,100172
DOC_ACC_PLN,100654
ARG_INV_HTR,103574
DOC_ACC_MTRL_MNG,103574
DOC_ACC_ENG_SUP,100513
DOC_ACC_ITAR,100513
DOC_ACC_SHOP_LEAD,100513
FLX_PROTO_TECH,100513
HEMI_TECHS,100513
LASER_TECHS,100513
DOC_ACC_MTRL_MNG,104130
DOC_ACC_SHOP_LEAD,104130
ARG_SQE,104058
DOC_ACC_IT,104048
DOC_ACC_ENG,104061
DOC_ACC_ENG_SUP,104061
DOC_ACC_ENV_CERT,104061
DOC_ACC_ITAR,104061
ARG_PLAN_HTR,104103
DOC_ACC_ITAR,104103
DOC_ACC_MTRL_MNG,104103
DOC_ACC_PLN,104103
DOC_ACC_SHOP_LEAD,104103
ARG_INV_HTR,103475
DOC_ACC_MTRL_MNG,103475
DOC_ACC_ENG,104131
DOC_ACC_ENG_SUP,104131
DOC_ACC_ITAR,104131
DOC_ACC_SHOP_LEAD,104131
FLEX-PROD-TECH,104131
FS-HEMI-TECH-LAM,104131
HEMI_TECHS,104131
LASER_TECHS,104131
ARG_HTR2_ENG_COORD,103346
ARG_HTR_PROD_SUP,103346
DOC_ACC_ENG_SUP,103346
DOC_ACC_ITAR,103346
TRAIN_MANUF_HEATERS,103346
DOC_ACC_ENV_CERT,104048
ARG_HTR2_ENG_COORD,104028
ARG_HTR_PROD_SUP,104028
DOC_ACC_ENG_SUP,104028
DOC_ACC_ITAR,104028
TRAIN_MANUF_HEATERS,104028
DOC_ACC_ENG,104117
DOC_ACC_ENG_SUP,104117
FLEX-PROD-TECH,104117
QA_CLAUSE,103721
DOC_ACC_SHOP_FLR_SUP,100083
ARG_FRANCE,120117
DOC_ACC_SALES,120117
ARG_FRANCE,102725
DOC_ACC_SALES,102725
DOC_ACC_IT,104098
DOC_ACC_ENG,104102
DOC_ACC_ITAR,104102
TRAIN_MANUF_ENG,104102
DOC_ACC_SHOP_LEAD,104099
ARG_HTR_ENG_DFT,104109
DOC_ACC_ENG_SUP,104109
DOC_ACC_ITAR,104109
ARG_FLEX_MFG_ENG,104118
ARG_FLX_DEM,104118
TRAIN_MANUF_HEATERS,100497
DOC_ACC_QA_ENG,100105
ARG_HEMI_TSCS,104126
ARG_SNRS_INSTRUMENTS,104126
ARG_SNSR_COREPRODUCT,104126
ARG_FLX_RMA_ME,104118
DOC_ACC_ENG,104118
FLEX PRODUCT DESIGN,104118
DOC_ACC_TRAINING,100497
ARG_SNSR_ECOPROJECTS,104126
DOC_ACC_ENV_CERT,104126
DOC_ACC_ENG,103256
DOC_ACC_ENG_SUP,103256
DOC_ACC_ENV_CERT,103256
DOC_ACC_ITAR,103256
FLEX-PROD-TECH,103256
FS-HEMI-MFG-TECH,103256
FS-HEMI-TECH-GA,103256
FS-HEMI-TECH-LAM,103256
HEMI_TECHS,103256
DOC_ACC_FGCOORD,100366
DOC_ACC_ITAR,100366
